seriesId,side,quantity,entryPrice,notional,stopLoss,takeProfit,exitPrice,pnl,feeRoundTrip,status,outcome,fillTime,exitTime
0,buy,13525.813778895279,864.71,11695906.432748538,821.4745,951.181,951.181,1165832.74853801,3757.89473684,closed,tp,1767225601721,1767225601721
0,sell,20288.720668342918,821.4745,16666666.666666664,864.71,735.0035,821.4745,-5100.00000000,5100.00000000,canceled,,,
0,buy,30433.081002514376,864.71,26315789.473684207,821.4745,951.181,864.71,-8052.63157894,8052.63157894,canceled,,,
0,sell,45649.62150377157,821.4745,37500000,864.71,735.0035,821.4745,-11475.00000000,11475.00000000,canceled,,,
1,buy,12295.948730812172,951.2,11695906.432748538,903.6400000000001,1046.3200000000002,903.6400000000001,-588284.79532164,3489.47368421,closed,sl,1768342230649,1768342230649
1,sell,18443.923096218256,903.6400000000001,16666666.666666666,951.2,808.5200000000001,808.5200000000001,1749554.38596491,4831.57894737,closed,tp,1768342230649,1768342230649
1,buy,27665.884644327387,951.2,26315789.47368421,903.6400000000001,1046.3200000000002,951.2,-8052.63157894,8052.63157894,canceled,,,
1,sell,41498.82696649108,903.6400000000001,37500000,951.2,808.5200000000001,903.6400000000001,-11475.00000000,11475.00000000,canceled,,,
2,sell,13088.448462598122,808.5,10582010.582010582,848.925,727.65,808.5,-3238.09523810,3238.09523810,open,,1769869906434,
2,buy,19632.672693897184,848.925,16666666.666666666,808.5,929.775,848.925,-5100.00000000,5100.00000000,pending,,,
2,sell,29449.009040845776,808.5,23809523.80952381,848.925,727.65,808.5,-7285.71428572,7285.71428572,pending,,,
2,buy,44173.513561268664,848.925,37500000,808.5,929.775,848.925,-11475.00000000,11475.00000000,pending,,,
