User ID,Time,OrderNo,Symbol,Type,Side,Price,Amount,Executed,Average Price,Trading total,Stop Price,Status
11207629,21-07-29 07:34:02,18461397279,BTCUSD_PERP,MARKET,SELL,0,322,322,40032.09181343,0.80435467,0,FILLED
11207629,21-07-29 07:34:13,18461420359,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40400,CANCELED
11207629,21-07-29 07:34:22,18461429680,BTCUSD_PERP,STOP_MARKET,BUY,0,655,0,,0,40400,CANCELED
11207629,21-07-29 07:38:14,18461632005,BTCUSD_PERP,MARKET,SELL,0,23,23,39986.30729755,0.05751969,0,FILLED
11207629,21-07-29 07:58:35,18462652488,BTCUSD_PERP,MARKET,SELL,0,70,70,39860.00256015,0.17561464,0,FILLED
11207629,21-07-29 07:58:52,18462673921,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40200,EXPIRED
11207629,21-07-29 07:59:14,18462704175,BTCUSD_PERP,STOP_MARKET,BUY,0,415,0,,0,40220,CANCELED
11207629,21-07-29 08:07:04,18463212772,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,39000,EXPIRED
11207629,21-07-29 08:22:39,18464134530,BTCUSD_PERP,MARKET,BUY,0,415,415,39816.40053273,1.04228407,0,FILLED
11207629,21-07-29 08:22:50,18464153735,BTCUSD_PERP,MARKET,SELL,0,414,414,39813.27956553,1.03985405,0,FILLED
11207629,21-07-29 08:23:01,18464160464,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40200,CANCELED
11207629,21-07-29 08:23:17,18464177248,BTCUSD_PERP,STOP_MARKET,BUY,0,413,0,,0,40200,CANCELED
11207629,21-07-29 09:17:35,18466816363,BTCUSD_PERP,STOP_MARKET,BUY,0,413,0,,0,40250,EXPIRED
11207629,21-07-29 09:17:43,18466820361,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40250,CANCELED
11207629,21-07-29 09:17:58,18466827905,BTCUSD_PERP,MARKET,BUY,0,1,1,40244.20181662,0.00248483,40240,FILLED
11207629,21-07-29 09:18:05,18466833335,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40240,EXPIRED
11207629,21-07-29 09:19:08,18466898388,BTCUSD_PERP,MARKET,BUY,0,413,413,40244.10024901,1.02623738,40239,FILLED
11207629,21-07-29 09:43:50,18468366526,BTCUSD_PERP,MARKET,SELL,0,98,98,40270.00131864,0.24335733,0,FILLED
11207629,21-07-29 09:44:02,18468394390,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40700,CANCELED
11207629,21-07-29 09:48:23,18468839509,BTCUSD_PERP,MARKET,SELL,0,55,55,40586.10168058,0.13551437,0,FILLED
11207629,21-07-29 09:48:38,18468860152,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,41000,CANCELED
11207629,21-07-29 09:48:45,18468864315,BTCUSD_PERP,STOP_MARKET,BUY,0,152,0,,0,41000,CANCELED
11207629,21-07-29 09:51:41,18469070234,BTCUSD_PERP,STOP_MARKET,BUY,0,149,0,,0,40900,CANCELED
11207629,21-07-29 09:51:47,18469076215,BTCUSD_PERP,MARKET,SELL,0,30,30,40472.50844155,0.07412439,0,FILLED
11207629,21-07-29 09:52:03,18469111523,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40850,EXPIRED
11207629,21-07-29 09:52:24,18469143851,BTCUSD_PERP,MARKET,BUY,0,183,183,40383.95386184,0.45315028,0,FILLED
11207629,21-07-29 09:52:52,18469172670,BTCUSD_PERP,MARKET,SELL,0,275,275,40410.30062384,0.68051956,0,FILLED
11207629,21-07-29 09:53:03,18469180362,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40640,CANCELED
11207629,21-07-29 09:53:11,18469194240,BTCUSD_PERP,STOP_MARKET,BUY,0,275,0,,0,40640,CANCELED
11207629,21-07-29 09:56:28,18469409747,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40000,CANCELED
11207629,21-07-29 10:01:02,18469669892,BTCUSD_PERP,MARKET,SELL,0,53,53,40332.70064263,0.13140702,0,FILLED
11207629,21-07-29 10:01:18,18469697171,BTCUSD_PERP,MARKET,BUY,0,365,365,40503.80069911,0.90115,40500,FILLED
11207629,21-07-29 10:09:51,18470156222,BTCUSD_PERP,MARKET,SELL,0,37,37,40285.90361391,0.09184354,0,FILLED
11207629,21-07-29 10:16:27,18470540896,BTCUSD_PERP,STOP_MARKET,BUY,0,364,0,,0,40510,CANCELED
11207629,21-07-29 10:17:48,18470637621,BTCUSD_PERP,MARKET,SELL,0,147,147,40507.70204353,0.36289395,0,FILLED
11207629,21-07-29 10:17:58,18470654317,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40720,CANCELED
11207629,21-07-29 10:18:12,18470669461,BTCUSD_PERP,STOP_MARKET,BUY,0,146,0,,0,40720,EXPIRED
11207629,21-07-29 10:27:27,18471294170,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40400,CANCELED
11207629,21-07-29 10:27:48,18471308114,BTCUSD_PERP,MARKET,SELL,0,46,46,40361.10200549,0.11397112,0,FILLED
11207629,21-07-29 10:28:51,18471346229,BTCUSD_PERP,MARKET,SELL,0,7,7,40354.10147558,0.01734644,0,FILLED
11207629,21-07-29 10:30:10,18471424765,BTCUSD_PERP,MARKET,SELL,0,8,8,40337.11745916,0.01983285,0,FILLED
11207629,21-07-29 10:36:00,18471709820,BTCUSD_PERP,MARKET,SELL,0,13,13,40306.20312466,0.0322531,0,FILLED
11207629,21-07-29 10:40:48,18472003436,BTCUSD_PERP,MARKET,SELL,0,53,53,40198.50171841,0.13184571,0,FILLED
11207629,21-07-29 10:41:02,18472027117,BTCUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,40300,CANCELED
11207629,21-07-29 10:41:23,18472064144,BTCUSD_PERP,MARKET,SELL,0,19,19,40143.00205004,0.04733079,0,FILLED
11207629,21-07-29 10:41:31,18472076540,BTCUSD_PERP,MARKET,SELL,0,9,9,40083.10563902,0.02245335,0,FILLED
11207629,21-07-29 10:48:57,18472545291,BTCUSD_PERP,MARKET,BUY,0,302,302,40201.00020887,0.75122509,40200,FILLED
11207629,21-08-09 12:40:57,3295575359,BNBUSD_PERP,LIMIT,SELL,355.857,1,1,355.9440883,0.0280943,0,FILLED
11207629,21-08-10 13:27:30,3307224953,BNBUSD_PERP,LIMIT,BUY,381.93,1,1,372.93505858,0.02681432,0,FILLED
11207629,21-08-20 22:11:25,3455301025,BNBUSD_PERP,MARKET,SELL,0,1,1,456.71610162,0.02189544,0,FILLED
11207629,21-08-20 22:18:45,3455387380,BNBUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,390,EXPIRED
11207629,21-08-23 04:59:24,3483249074,BNBUSD_PERP,LIMIT,BUY,490.735,1,1,478.82721807,0.02088436,0,FILLED
11207629,21-10-16 06:20:08,17714963017,ETHUSD_PERP,MARKET,SELL,0,60,60,3860.59022634,0.15541665,0,FILLED
11207629,21-10-16 06:20:32,17714972726,ETHUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,3878,CANCELED
11207629,21-10-16 06:22:06,17714994532,ETHUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,3600,EXPIRED
11207629,21-10-16 06:55:10,17715532350,ETHUSD_PERP,MARKET,SELL,0,7,7,3853.6515275,0.01816459,0,FILLED
11207629,21-10-16 06:55:28,17715540371,ETHUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,3873,CANCELED
11207629,21-10-16 07:06:06,17715642459,ETHUSD_PERP,MARKET,SELL,0,7,7,3850.0017325,0.01818181,0,FILLED
11207629,21-10-16 07:06:24,17715643655,ETHUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,3869,CANCELED
11207629,21-10-16 07:37:45,17716185508,ETHUSD_PERP,MARKET,SELL,0,15,15,3841.87065292,0.03904348,0,FILLED
11207629,21-10-16 07:38:01,17716186639,ETHUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,3860,CANCELED
11207629,21-10-16 08:05:32,17716720507,ETHUSD_PERP,MARKET,BUY,0,89,89,3863.40007075,0.23036703,3862.9,FILLED
11207629,21-10-16 08:06:33,17716739459,ETHUSD_PERP,MARKET,SELL,0,37,37,3862.74034075,0.09578692,0,FILLED
11207629,21-10-16 08:14:28,17717034227,ETHUSD_PERP,LIMIT,BUY,3901.64,37,37,3885.39022917,0.09522853,0,FILLED
11207629,21-11-11 04:55:18,4365731932,BNBUSD_PERP,MARKET,SELL,0,19,19,616.17801318,0.30835245,0,FILLED
11207629,21-11-11 04:55:35,4365737576,BNBUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,500,EXPIRED
11207629,21-11-11 04:55:35,4365737578,BNBUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,630,CANCELED
11207629,21-11-11 06:39:41,4368217144,BNBUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,631,CANCELED
11207629,21-11-11 07:19:02,4369061735,BNBUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,632,CANCELED
11207629,21-11-11 07:49:21,4369968364,BNBUSD_PERP,MARKET,BUY,0,19,19,633.45400632,0.29994285,633,FILLED
11207629,21-11-11 09:03:57,4371845836,BNBUSD_PERP,MARKET,SELL,0,8,8,633.6130286,0.12626003,0,FILLED
11207629,21-11-11 09:04:27,4371854414,BNBUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,650,CANCELED
11207629,21-11-11 09:04:55,4371860245,BNBUSD_PERP,MARKET,SELL,0,1,1,633.80031741,0.01577784,0,FILLED
11207629,21-11-11 10:30:39,4374148207,BNBUSD_PERP,MARKET,SELL,0,1,1,629.0352612,0.01589736,0,FILLED
11207629,21-11-11 10:30:55,4374155038,BNBUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,645,EXPIRED
11207629,21-11-11 12:15:14,4377149198,BNBUSD_PERP,MARKET,SELL,0,1,1,625.6960869,0.0159822,0,FILLED
11207629,21-11-11 12:31:27,4377634012,BNBUSD_PERP,MARKET,BUY,0,9,9,622.96601596,0.14447016,0,FILLED
11207629,21-11-11 12:31:31,4377635898,BNBUSD_PERP,MARKET,BUY,0,2,2,622.84107712,0.03211092,0,FILLED
11207629,21-11-11 12:31:36,4377638834,BNBUSD_PERP,MARKET,SELL,0,11,11,621.89001988,0.17688015,0,FILLED
11207629,21-11-11 12:31:48,4377644934,BNBUSD_PERP,MARKET,SELL,0,1,1,620.67236196,0.01611156,0,FILLED
11207629,21-11-11 13:00:28,4378404203,BNBUSD_PERP,STOP_MARKET,BUY,0,0,0,,0,638,EXPIRED
11207629,21-11-12 10:39:13,4385815761,BNBUSD_PERP,LIMIT,SELL,615.415,2,2,615.4151021,0.03249839,0,FILLED
11207629,21-11-12 11:00:19,4385982345,BNBUSD_PERP,LIMIT,SELL,611.721,1,1,612.24614744,0.0163333,0,FILLED
11207629,21-11-12 11:09:14,4386050503,BNBUSD_PERP,LIMIT,SELL,610.762,1,1,610.97730708,0.01636722,0,FILLED
11207629,21-11-12 21:17:25,4390056646,BNBUSD_PERP,LIMIT,BUY,643.857,16,16,628.06900029,0.25474908,0,FILLED
11207629,21-12-02 21:36:01,4571325338,BNBUSD_PERP,MARKET,BUY,0,10,10,624.54400481,0.16011682,0,FILLED
11207629,21-12-03 15:56:00,4577253003,BNBUSD_PERP,LIMIT,SELL,592.388,10,10,606.75602201,0.16481089,0,FILLED
11207629,21-12-28 23:22:31,4821942620,BNBUSD_PERP,MARKET,BUY,0,20,20,537.4740044,0.37211102,0,FILLED
11207629,21-12-29 02:22:48,4822911327,BNBUSD_PERP,MARKET,SELL,0,20,20,537.97301344,0.37176586,0,FILLED
