seriesId,side,quantity,entryPrice,notional,stopLoss,takeProfit,exitPrice,pnl,feeRoundTrip,status,outcome,fillTime,exitTime
0,buy,84375.00000000001,21.304,1797525.0000000002,20.238799999999998,24.499599999999997,20.238799999999998,-90412.54158375,536.29158375,closed,sl,1759276801190,1759276801190
0,sell,112500.00000000001,20.238799999999998,2276865,21.304,17.0432,17.0432,358863.28357500,641.71642500,closed,tp,1759276801190,1759276801190
0,buy,150000.00000000003,21.304,3195600.0000000005,20.238799999999998,24.499599999999997,21.304,-977.85360000,977.85360000,canceled,,,
0,sell,200000,20.238799999999998,4047759.9999999995,21.304,17.0432,20.238799999999998,-1238.61456000,1238.61456000,canceled,,,
1,buy,84375.00000000001,17.042,1437918.7500000005,16.1899,19.598300000000002,16.1899,-72324.94055906,429.00305906,closed,sl,1760130974111,1760130974111
1,sell,112500.00000000001,16.1899,1821363.7500000005,17.042,13.633600000000001,13.633600000000001,287070.41300625,513.33699375,closed,tp,1760130974111,1760130974111
1,buy,150000.00000000003,17.042,2556300.000000001,16.1899,19.598300000000002,17.042,-782.22780000,782.22780000,canceled,,,
1,sell,200000,16.1899,3237980.0000000005,17.042,13.633600000000001,16.1899,-990.82188000,990.82188000,canceled,,,
2,sell,84375.00000000001,13.629,1149946.8750000002,14.31045,11.58465,11.58465,172166.53878703,325.49246297,closed,tp,1760131137317,1760131137317
2,buy,112500.00000000001,14.31045,1609925.6250000002,13.629,16.3548,14.31045,-492.63724126,492.63724126,canceled,,,
2,sell,150000.00000000003,13.629,2044350.0000000002,14.31045,11.58465,13.629,-625.57110000,625.57110000,canceled,,,
2,buy,200000,14.31045,2862090,13.629,16.3548,14.31045,-875.79954000,875.79954000,canceled,,,
3,sell,84375.00000000001,11.579,976978.1250000002,12.157950000000001,9.84215,9.84215,146270.18509171,276.53365829,closed,tp,1760131178976,1760131178976
3,buy,112500.00000000001,12.157950000000001,1367769.3750000002,11.579,13.894800000000002,12.157950000000001,-418.53742876,418.53742876,canceled,,,
3,sell,150000.00000000003,11.579,1736850.0000000005,12.157950000000001,9.84215,11.579,-531.47610000,531.47610000,canceled,,,
3,buy,200000,12.157950000000001,2431590.0000000005,11.579,13.894800000000002,12.157950000000001,-744.06654000,744.06654000,canceled,,,
4,buy,84375.00000000001,9.831,829490.6250000001,9.33945,11.30565,9.33945,-41722.00977797,247.47852797,closed,sl,1760131218197,1760131218197
4,sell,112500.00000000001,9.33945,1050688.125,9.831,7.864799999999999,9.831,-55629.34637063,329.97137063,closed,sl,1760131218197,1760131218197
4,buy,150000.00000000003,9.831,1474650.0000000002,9.33945,11.30565,11.30565,220712.41388250,485.08611750,closed,tp,1760131218197,1760131218197
4,sell,200000,9.33945,1867889.9999999998,9.831,7.864799999999999,9.33945,-571.57434000,571.57434000,canceled,,,
5,buy,84375.00000000001,11.307,954028.1250000002,10.74165,13.00305,13.00305,142790.39119828,313.82755172,closed,tp,1760131472626,1760131472626
5,sell,112500.00000000001,10.74165,1208435.6250000002,11.307,9.0456,10.74165,-369.78130126,369.78130126,canceled,,,
5,buy,150000.00000000003,11.307,1696050.0000000005,10.74165,13.00305,11.307,-518.99130000,518.99130000,canceled,,,
