"Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Buyer","Maker","Trade Id","Order Id"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","9.90000000","37.18440000","-0.01859220 USDT","-0.39747048","true","false","151729800","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75560000","2.60000000","9.76456000","-0.00488228 USDT","-0.10334618","true","false","151729786","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","116.70000000","438.32520000","-0.21916260 USDT","-4.68533391","true","false","151729812","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75580000","17.40000000","65.35092000","-0.03267546 USDT","-0.69510449","true","false","151729793","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75590000","106.70000000","400.75453000","-0.20037726 USDT","-4.27317857","true","false","151729799","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","5.30000000","19.90680000","-0.00995339 USDT","-0.21278722","true","false","151729813","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75580000","6.00000000","22.53480000","-0.01126740 USDT","-0.23969120","true","false","151729792","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","1.50000000","5.63400000","-0.00281700 USDT","-0.06022280","true","false","151729805","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75550000","133.10000000","499.85705000","-0.24992852 USDT","-5.27721986","true","false","151729772","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75590000","73.30000000","275.30747000","-0.13765373 USDT","-2.93555753","true","false","151729798","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75600000","3.80000000","14.27280000","-0.00713640 USDT","-0.15256442","true","false","151729807","2798342292"
"11207629","2024-02-12 14:42:56","API3USDT","BUY","BOTH","3.75620000","111.90000000","420.31878000","-0.21015939 USDT","-4.51500094","true","false","151729819","2798342292"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74950000","2.30000000","8.62385000","-0.00431192 USDT","0E-8","false","false","151735396","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74960000","63.60000000","238.47456000","-0.11923728 USDT","0E-8","false","false","151735392","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74910000","73.50000000","275.55885000","-0.13777942 USDT","0E-8","false","false","151735402","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74930000","53.50000000","200.58755000","-0.10029377 USDT","0E-8","false","false","151735400","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74960000","187.40000000","702.67504000","-0.35133752 USDT","0E-8","false","false","151735390","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74930000","56.30000000","211.08559000","-0.10554279 USDT","0E-8","false","false","151735399","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74990000","2.40000000","8.99976000","-0.00449988 USDT","0E-8","false","false","151735386","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.75010000","85.00000000","318.75850000","-0.15937925 USDT","0E-8","false","false","151735384","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74910000","2.20000000","8.24802000","-0.00412401 USDT","0E-8","false","false","151735404","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74940000","73.50000000","275.58090000","-0.13779045 USDT","0E-8","false","false","151735398","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74970000","22.60000000","84.74322000","-0.04237161 USDT","0E-8","false","false","151735388","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74950000","73.50000000","275.58825000","-0.13779412 USDT","0E-8","false","false","151735394","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","50.90000000","190.82410000","-0.09541205 USDT","0E-8","false","false","151735409","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","22.60000000","84.72740000","-0.04236370 USDT","0E-8","false","false","151735408","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74900000","19.70000000","73.85530000","-0.03692765 USDT","0E-8","false","false","151735405","2798501198"
"11207629","2024-02-12 14:43:28","API3USDT","SELL","BOTH","3.74910000","53.50000000","200.57685000","-0.10028842 USDT","0E-8","false","false","151735403","2798501198"
