Time,Type,Amount,Asset,Symbol,Transaction ID
25-01-03 12:50:20,TRANSFER,311.40973452,USDT,,229807333684
25-01-03 12:50:40,COMMISSION,-0.1905795,USDT,GMXUSDT,9425186842775
25-01-03 12:50:40,COMMISSION,-0.22886088,USDT,GMXUSDT,9425186842783
25-01-03 12:50:40,COMMISSION,-0.00832991,USDT,GMXUSDT,9425186842781
25-01-03 12:50:40,COMMISSION,-0.00832637,USDT,GMXUSDT,9425186842764
25-01-03 12:50:40,COMMISSION,-0.25001206,USDT,GMXUSDT,9425186842776
25-01-03 12:50:40,COMMISSION,-0.40711986,USDT,GMXUSDT,9425186842773
25-01-03 12:50:40,COMMISSION,-0.25002977,USDT,GMXUSDT,9425186842778
25-01-03 12:50:40,COMMISSION,-0.073398,USDT,GMXUSDT,9425186842768
25-01-03 12:50:40,COMMISSION,-0.00253944,USDT,GMXUSDT,9425186842759
25-01-03 12:50:40,COMMISSION,-0.0035275,USDT,GMXUSDT,9425186842762
25-01-03 12:50:40,COMMISSION,-0.00253944,USDT,GMXUSDT,9425186842760
25-01-03 12:50:40,COMMISSION,-0.11251647,USDT,GMXUSDT,9425186842777
25-01-03 12:50:40,COMMISSION,-0.00296415,USDT,GMXUSDT,9425186842770
25-01-03 12:50:40,COMMISSION,-0.00352875,USDT,GMXUSDT,9425186842769
25-01-03 12:50:40,COMMISSION,-0.00832903,USDT,GMXUSDT,9425186842774
25-01-03 12:50:40,COMMISSION,-0.00832726,USDT,GMXUSDT,9425186842766
25-01-03 12:50:40,COMMISSION,-0.00832549,USDT,GMXUSDT,9425186842763
25-01-03 12:50:40,COMMISSION,-0.0395206,USDT,GMXUSDT,9425186842767
25-01-03 12:50:40,COMMISSION,-0.00253944,USDT,GMXUSDT,9425186842757
25-01-03 12:50:40,COMMISSION,-0.00253944,USDT,GMXUSDT,9425186842761
25-01-03 12:50:40,COMMISSION,-0.00253944,USDT,GMXUSDT,9425186842758
25-01-03 12:50:40,COMMISSION,-0.19059975,USDT,GMXUSDT,9425186842782
25-01-03 12:50:40,COMMISSION,-0.00945537,USDT,GMXUSDT,9425186842765
25-01-03 12:50:40,COMMISSION,-0.25002977,USDT,GMXUSDT,9425186842780
25-01-03 12:50:40,COMMISSION,-0.00832814,USDT,GMXUSDT,9425186842771
25-01-03 12:50:40,COMMISSION,-0.25002977,USDT,GMXUSDT,9425186842779
25-01-03 12:50:40,COMMISSION,-0.17419144,USDT,GMXUSDT,9425186842772
25-01-03 12:51:17,COMMISSION,-2.60345339,USDT,BTCUSDT,900315799049218
25-01-03 13:18:20,REALIZED_PNL,4.4172,USDT,BTCUSDT,900305799066019
25-01-03 13:18:20,COMMISSION,-2.605662,USDT,BTCUSDT,900305799066019
25-01-03 13:18:25,COMMISSION,-0.10862976,USDT,GMXUSDT,9425086845114
25-01-03 13:18:25,COMMISSION,-0.09279448,USDT,GMXUSDT,9425086845107
25-01-03 13:18:25,COMMISSION,-0.00353625,USDT,GMXUSDT,9425086845112
25-01-03 13:18:25,REALIZED_PNL,0.38387199,USDT,GMXUSDT,9425086845123
25-01-03 13:18:25,COMMISSION,-0.09279448,USDT,GMXUSDT,9425086845110
25-01-03 13:18:25,COMMISSION,-0.10945908,USDT,GMXUSDT,9425086845123
25-01-03 13:18:25,REALIZED_PNL,0.08149804,USDT,GMXUSDT,9425086845108
25-01-03 13:18:25,COMMISSION,-0.00834319,USDT,GMXUSDT,9425086845129
25-01-03 13:18:25,COMMISSION,-0.10946295,USDT,GMXUSDT,9425086845121
25-01-03 13:18:25,COMMISSION,-0.10945521,USDT,GMXUSDT,9425086845126
25-01-03 13:18:25,COMMISSION,-0.30869803,USDT,GMXUSDT,9425086845130
25-01-03 13:18:25,COMMISSION,-0.00834496,USDT,GMXUSDT,9425086845115
25-01-03 13:18:25,REALIZED_PNL,0.72354417,USDT,GMXUSDT,9425086845116
25-01-03 13:18:25,COMMISSION,-0.1909035,USDT,GMXUSDT,9425086845128
25-01-03 13:18:25,REALIZED_PNL,0.64254417,USDT,GMXUSDT,9425086845128
