"Uid","Time(UTC)","Order No","Symbol","Type","Side","Position Side","Price","Average Price","Amount","Executed Amount","Executed Quote Amount","Stop Price","Status","Client Order Id","Time In Force","Activate Price","Price Rate","Working Type","Price Protect","Update Time"
"11207629","2024-01-05 19:07:42","308069821","POWRUSDT","MARKET","SELL","BOTH","0E-8","0.74370000","54.00000000","54.00000000","40.15980000","0E-8","FILLED","android_h7V9brB2HNaHQ86bXmTF","GTC","0E-8","0E-8","Contract Price","false","2024-01-05 19:07:42"
"11207629","2024-01-05 19:07:54","308073558","POWRUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","0.74810000","CANCELED","android_IgPV8y0s0EYrz95eNixu","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-05 19:08:26"
"11207629","2024-01-05 19:08:11","308079245","POWRUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","0.65000000","CANCELED","android_gdNHxzxdNZNE6UeG8L5m","GTE_GTC","0E-8","0E-8","Contract Price","true","2024-01-05 19:11:21"
"11207629","2024-01-05 19:08:27","308090361","POWRUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","0.75100000","CANCELED","android_w9SQY6MYIuihpmQbtZ17","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-05 19:08:39"
"11207629","2024-01-05 19:08:39","308100102","POWRUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","0.76000000","CANCELED","android_LO3NUUmLtV58nLIYhnk4","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-05 19:12:13"
"11207629","2024-01-05 19:11:22","308172026","POWRUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","0.64000000","EXPIRED","android_NAZy0QdfLxQcgj62Lwew","GTE_GTC","0E-8","0E-8","Contract Price","true","2024-01-05 20:39:53"
"11207629","2024-01-05 19:11:59","308196457","POWRUSDT","MARKET","SELL","BOTH","0E-8","0.74352937","286.00000000","286.00000000","212.64940000","0E-8","FILLED","android_QHsYTjW1bSWh7rhZPEV0","GTC","0E-8","0E-8","Contract Price","false","2024-01-05 19:11:59"
"11207629","2024-01-05 19:12:13","308204246","POWRUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","0.75600000","CANCELED","android_UkQ4xDtxN88yHHTNL2w8","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-05 19:13:34"
"11207629","2024-01-05 19:12:24","308208108","POWRUSDT","MARKET","SELL","BOTH","0E-8","0.74030000","178.00000000","178.00000000","131.77340000","0E-8","FILLED","android_2iMrdzF4CdyawvYKMdES","GTC","0E-8","0E-8","Contract Price","false","2024-01-05 19:12:24"
"11207629","2024-01-05 19:13:23","308223945","POWRUSDT","MARKET","SELL","BOTH","0E-8","0.74020000","42.00000000","42.00000000","31.08840000","0E-8","FILLED","android_FGW1zWmpGyglrIYw3DRZ","GTC","0E-8","0E-8","Contract Price","false","2024-01-05 19:13:23"
"11207629","2024-01-05 19:13:34","308226536","POWRUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","0.75300000","CANCELED","android_f7pl2zPATiUZByoj2qcd","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-05 19:15:22"
"11207629","2024-01-05 19:15:15","308254781","POWRUSDT","MARKET","SELL","BOTH","0E-8","0.73720000","206.00000000","206.00000000","151.86320000","0E-8","FILLED","android_ESEKt3dKalO4pA410jRA","GTC","0E-8","0E-8","Contract Price","false","2024-01-05 19:15:15"
"11207629","2024-01-05 19:15:22","308258224","POWRUSDT","MARKET","BUY","BOTH","0E-8","0.76140000","2106.00000000","2106.00000000","1603.50840000","0.75100000","FILLED","android_wCY9vqwZlsZSEvGv7NNJ","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-05 20:39:53"
"11207629","2024-01-05 20:52:24","310201032","POWRUSDT","MARKET","SELL","BOTH","0E-8","0.73330000","102.00000000","102.00000000","74.79660000","0E-8","FILLED","android_5UzDbPlE5BWX9mrZJ9fe","GTC","0E-8","0E-8","Contract Price","false","2024-01-05 20:52:24"
"11207629","2024-01-05 20:54:11","310228616","POWRUSDT","LIMIT","BUY","BOTH","0.74769430","0.73690000","102.00000000","102.00000000","75.16380000","0E-8","FILLED","autoclose-1704488051893024406","IOC","0E-8","0E-8","Contract Price","false","2024-01-05 20:54:11"
"11207629","2024-01-06 18:30:26","8307544285","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.50764839","620.00000000","620.00000000","2794.74200000","0E-8","FILLED","android_UUmc7I5WbXFCiJtZxaon","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 18:30:26"
"11207629","2024-01-06 18:30:36","8307548949","MASKUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","4.55300000","CANCELED","android_9WMmAsPW2OgL2wihxuDi","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-06 19:14:54"
"11207629","2024-01-06 18:31:07","8307560599","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.49400000","67.00000000","67.00000000","301.09800000","0E-8","FILLED","android_sQfdeHzhQkffTj1RpFHU","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 18:31:07"
"11207629","2024-01-06 18:45:44","8307943687","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.47800000","279.00000000","279.00000000","1249.36200000","0E-8","FILLED","android_NtUUB1cpyzg0DMRC5lvn","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 18:45:44"
"11207629","2024-01-06 18:45:47","8307944434","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.48100000","114.00000000","114.00000000","510.83400000","0E-8","FILLED","android_58fxzeMTq6YongBUQpgI","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 18:45:47"
"11207629","2024-01-06 18:45:49","8307944989","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.48100000","27.00000000","27.00000000","120.98700000","0E-8","FILLED","android_6OA2DYkP3ZLpMqhDEPxq","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 18:45:49"
"11207629","2024-01-06 18:45:52","8307947425","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.48200000","4.00000000","4.00000000","17.92800000","0E-8","FILLED","android_wdezEygMiEl9XfC8u62G","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 18:45:52"
"11207629","2024-01-06 18:49:59","8308017886","MASKUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","4.00000000","CANCELED","android_mR7Q2f9vcLaiivPyqAgP","GTE_GTC","0E-8","0E-8","Contract Price","true","2024-01-06 19:14:24"
"11207629","2024-01-06 19:14:24","8308553358","MASKUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","4.20000000","CANCELED","android_3p1TC9kwncdBNcYVYfR7","GTE_GTC","0E-8","0E-8","Contract Price","true","2024-01-06 19:15:30"
"11207629","2024-01-06 19:14:54","8308556699","MASKUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","4.50000000","CANCELED","android_PsKPjiVI6GFLND8si52Z","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-06 19:16:52"
"11207629","2024-01-06 19:15:31","8308563927","MASKUSDT","STOP_MARKET","BUY","BOTH","0E-8",,"0E-8","0E-8","0E-8","4.15000000","EXPIRED","android_ub2wWSO2wGLMvOirkJHz","GTE_GTC","0E-8","0E-8","Contract Price","true","2024-01-06 19:20:13"
"11207629","2024-01-06 19:16:52","8308584616","MASKUSDT","MARKET","BUY","BOTH","0E-8","4.47333718","1127.00000000","1127.00000000","5041.45100000","4.46000000","FILLED","android_RVvA3iKta0WxxxPT5sfx","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-06 19:20:13"
"11207629","2024-01-06 19:18:06","8308599647","MASKUSDT","MARKET","BUY","BOTH","0E-8","4.43700000","111.00000000","111.00000000","492.50700000","0E-8","FILLED","android_IhfC7ViKMUEhQN8Oc0k3","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 19:18:06"
"11207629","2024-01-06 19:18:14","8308601983","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.43300000","127.00000000","127.00000000","562.99100000","0E-8","FILLED","android_HJJHmSrtrevgzStCTbSK","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 19:18:14"
"11207629","2024-01-06 19:37:49","8309246516","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.44400000","749.00000000","749.00000000","3328.55600000","0E-8","FILLED","android_bCqDbDeIiAVG1AzMOlCs","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 19:37:49"
"11207629","2024-01-06 19:38:03","8309250163","MASKUSDT","MARKET","BUY","BOTH","0E-8","4.46304940","749.00000000","749.00000000","3342.82400000","4.45900000","FILLED","android_C0EXf4aPJjdsihttR1RX","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-06 19:39:42"
"11207629","2024-01-06 19:42:04","8309318679","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.47200000","531.00000000","531.00000000","2374.63200000","0E-8","FILLED","android_77G1VvmIrVeEqI8srg44","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 19:42:04"
"11207629","2024-01-06 19:42:13","8309321728","MASKUSDT","MARKET","BUY","BOTH","0E-8","4.49500000","531.00000000","531.00000000","2386.84500000","4.49400000","FILLED","android_A649s0pGWZs8NvDJA7L8","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-06 19:43:02"
"11207629","2024-01-06 19:45:29","8309407865","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.49700000","371.00000000","371.00000000","1668.38700000","0E-8","FILLED","android_b0sn4wls6rHCY9vdpEQK","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 19:45:29"
"11207629","2024-01-06 19:45:51","8309413563","MASKUSDT","MARKET","BUY","BOTH","0E-8","4.52900000","371.00000000","371.00000000","1680.25900000","4.52600000","FILLED","android_RDewCS0mnzwDJ55m6gzD","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-06 19:48:57"
"11207629","2024-01-06 19:49:05","8309462930","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.51400000","214.00000000","214.00000000","965.99600000","0E-8","FILLED","android_UCfPyJOz1AAara5J796U","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 19:49:05"
"11207629","2024-01-06 19:49:13","8309466236","MASKUSDT","MARKET","BUY","BOTH","0E-8","4.55200000","214.00000000","214.00000000","974.12800000","4.54300000","FILLED","android_62RI8iU3qqPCDHJLw8qZ","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-06 20:00:54"
"11207629","2024-01-06 20:10:27","8310047489","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.57900000","129.00000000","129.00000000","590.69100000","0E-8","FILLED","android_MTVwrCAPk3mTR7DM0nzT","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 20:10:27"
"11207629","2024-01-06 20:10:39","8310053132","MASKUSDT","MARKET","BUY","BOTH","0E-8","4.61900000","129.00000000","129.00000000","595.85100000","4.60900000","FILLED","android_ZXjB85ndD7tiGY2UxEHF","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-06 20:21:15"
"11207629","2024-01-06 20:50:35","8311102998","MASKUSDT","LIMIT","SELL","BOTH","4.72800000",,"66.00000000","0E-8","0E-8","0E-8","CANCELED","android_SYHsS02bPV7Zd2MCdr3k","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 20:50:38"
"11207629","2024-01-06 20:50:44","8311105460","MASKUSDT","MARKET","SELL","BOTH","0E-8","4.70100000","66.00000000","66.00000000","310.26600000","0E-8","FILLED","android_XMKPsqwL62txx32FdNdp","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 20:50:44"
"11207629","2024-01-06 20:50:53","8311108749","MASKUSDT","MARKET","BUY","BOTH","0E-8","4.74000000","66.00000000","66.00000000","312.84000000","4.73200000","FILLED","android_4wFhmV5tjTV4aBOQJNCp","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-06 20:57:49"
"11207629","2024-01-06 21:49:53","8312283028","MASKUSDT","LIMIT","SELL","BOTH","4.64200000","4.67800000","25.00000000","25.00000000","116.95000000","0E-8","FILLED","android_7FPTu7kuofQRtyKcb4ky","GTC","0E-8","0E-8","Contract Price","false","2024-01-06 21:49:53"
"11207629","2024-01-06 23:31:14","8314204675","MASKUSDT","LIMIT","BUY","BOTH","4.80620000","4.76700000","25.00000000","25.00000000","119.17500000","0E-8","FILLED","autoclose-1704583874871024406","IOC","0E-8","0E-8","Contract Price","false","2024-01-06 23:31:14"
"11207629","2024-01-10 19:45:57","18196856288","AVAXUSDT","MARKET","BUY","BOTH","0E-8","35.21877833","203.00000000","203.00000000","7149.41200000","0E-8","FILLED","android_Bqrf56hwtxi8zLtvo7Kn","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:45:57"
"11207629","2024-01-10 19:46:13","18196862330","AVAXUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","35.09900000","EXPIRED","android_RphPp0QSd6SpvD9JulZb","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 19:52:45"
"11207629","2024-01-10 19:47:10","18196882003","AVAXUSDT","MARKET","BUY","BOTH","0E-8","35.29400000","19.00000000","19.00000000","670.58600000","0E-8","FILLED","android_qUr4iqp4K4FQNPSvYTEY","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:47:10"
"11207629","2024-01-10 19:47:20","18196886891","AVAXUSDT","MARKET","BUY","BOTH","0E-8","35.34100000","6.00000000","6.00000000","212.04600000","0E-8","FILLED","android_phlp63JbLLiWadiRxtIo","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:47:20"
"11207629","2024-01-10 19:47:32","18196890966","AVAXUSDT","MARKET","BUY","BOTH","0E-8","35.34200000","6.00000000","6.00000000","212.05200000","0E-8","FILLED","android_pIRjxpfKeBXnFm7GTZM2","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:47:32"
"11207629","2024-01-10 19:48:11","18196904863","AVAXUSDT","MARKET","BUY","BOTH","0E-8","35.35966667","6.00000000","6.00000000","212.15800000","0E-8","FILLED","android_EXi7mnjiy2B6zhJLIxCY","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:48:11"
"11207629","2024-01-10 19:49:12","18196921992","AVAXUSDT","MARKET","BUY","BOTH","0E-8","35.36400000","4.00000000","4.00000000","141.45600000","0E-8","FILLED","android_8Vpw193PZXKdUtTGN3g2","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:49:12"
"11207629","2024-01-10 19:49:43","18196929106","AVAXUSDT","MARKET","BUY","BOTH","0E-8","35.37300000","3.00000000","3.00000000","106.11900000","0E-8","FILLED","android_Mq7RJmMAUVpAqMTxLEof","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:49:43"
"11207629","2024-01-10 19:52:45","18196986756","AVAXUSDT","MARKET","SELL","BOTH","0E-8","35.36661943","247.00000000","247.00000000","8735.55500000","0E-8","FILLED","android_G8OzesT3ptL2Pzsa45Sj","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:52:45"
"11207629","2024-01-10 19:53:17","29996490842","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.28351176","577.62000000","577.62000000","8250.44206000","0E-8","FILLED","android_qeJrEbSx25V1n9Opf99d","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:53:17"
"11207629","2024-01-10 19:53:28","29996494710","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","14.21200000","CANCELED","android_DeTA76wgRmmVqq7Mv25y","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:01:53"
"11207629","2024-01-10 19:56:58","29996573128","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.30182979","35.78000000","35.78000000","511.71947000","0E-8","FILLED","android_6QQAhuNNu8ic57mRckYT","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:56:58"
"11207629","2024-01-10 19:57:38","29996589191","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.31400000","17.38000000","17.38000000","248.77732000","0E-8","FILLED","android_08Kg69QeNqZe47o9Cueq","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 19:57:38"
"11207629","2024-01-10 20:01:53","29996697878","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","14.21400000","CANCELED","android_MKPmzv1hzjfBlGdbvXwZ","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:07:23"
"11207629","2024-01-10 20:07:24","29996847886","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","14.20000000","CANCELED","android_aPyu016GAuIJg2gfJQef","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:08:00"
"11207629","2024-01-10 20:08:01","29996869925","LINKUSDT","MARKET","SELL","BOTH","0E-8","14.05693061","630.78000000","630.78000000","8866.83069000","14.15000000","FILLED","android_alQyXq76CpTfy290l0F3","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:12:00"
"11207629","2024-01-10 20:12:42","29997075458","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.04400000","50.97000000","50.97000000","715.82268000","0E-8","FILLED","android_2Pm1bONUxwD25LMTL0VI","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 20:12:42"
"11207629","2024-01-10 20:12:54","29997085402","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","13.90400000","CANCELED","android_P4BFDVrovgqmVnBKV9pL","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:14:48"
"11207629","2024-01-10 20:14:36","29997158163","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.07900000","31.24000000","31.24000000","439.82796000","0E-8","FILLED","android_dWicjFieykkCSxr9ANkW","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 20:14:36"
"11207629","2024-01-10 20:14:48","29997163958","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","13.93000000","CANCELED","android_xU8e4vqmepjqRXhk7ErY","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:15:15"
"11207629","2024-01-10 20:15:15","29997178279","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","13.93300000","CANCELED","android_x0VxUYM9xuxr4A1iMmJe","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:16:29"
"11207629","2024-01-10 20:16:19","29997224280","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.17200000","45.44000000","45.44000000","643.97568000","0E-8","FILLED","android_pAJlz8SWb5ot6W6EKr4z","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 20:16:19"
"11207629","2024-01-10 20:16:30","29997231027","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","14.10000000","CANCELED","android_AZpSqfJGedeqAACSr0qw","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:20:22"
"11207629","2024-01-10 20:20:23","29997352428","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","14.08000000","CANCELED","android_u6bgJfu1AvqPtevQdmdc","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:20:46"
"11207629","2024-01-10 20:20:46","29997367105","LINKUSDT","MARKET","SELL","BOTH","0E-8","14.06453584","127.65000000","127.65000000","1795.33800000","14.06000000","FILLED","android_YJEehpfxpXRMHYmUWonK","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:23:06"
"11207629","2024-01-10 20:23:21","29997456400","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.05706787","55.25000000","55.25000000","776.65300000","0E-8","FILLED","android_vQmgNlaxIhbPIBgd1M94","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 20:23:21"
"11207629","2024-01-10 20:23:31","29997464245","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","13.99500000","CANCELED","android_VWOM5oOSTDueUMW3b4Ds","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:28:01"
"11207629","2024-01-10 20:23:43","29997470874","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","20.00000000","CANCELED","android_twu40kYghBZTMgHt3Qrh","GTE_GTC","0E-8","0E-8","Contract Price","true","2024-01-10 20:23:54"
"11207629","2024-01-10 20:23:55","29997476615","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","33.00000000","CANCELED","android_rC0H7FOOWSbn11Fj4elP","GTE_GTC","0E-8","0E-8","Contract Price","true","2024-01-10 20:31:05"
"11207629","2024-01-10 20:24:12","29997488906","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.12510350","12.27000000","12.27000000","173.31502000","0E-8","FILLED","android_lbFoOtRmWkR6cGfUtg6l","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 20:24:12"
"11207629","2024-01-10 20:27:47","29997598986","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.15100000","15.86000000","15.86000000","224.43486000","0E-8","FILLED","android_foBKxQlM6cDIpoSX0TfQ","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 20:27:47"
"11207629","2024-01-10 20:28:02","29997603787","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","14.05000000","CANCELED","android_ev1x80PZm3n3A57YibS4","GTE_GTC","0E-8","0E-8","markPrice","true","2024-01-10 20:33:31"
"11207629","2024-01-10 20:28:52","29997630361","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.16800000","5.11000000","5.11000000","72.39848000","0E-8","FILLED","android_OBn8huyTwe2Gt34hzjHo","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 20:28:52"
"11207629","2024-01-10 20:31:05","29997685219","LINKUSDT","STOP_MARKET","SELL","BOTH","0E-8",,"0E-8","0E-8","0E-8","20.00000000","EXPIRED","android_zlXdvXXcmwMD4iUI7wVJ","GTE_GTC","0E-8","0E-8","Contract Price","true","2024-01-10 21:00:49"
"11207629","2024-01-10 20:33:20","29997736282","LINKUSDT","MARKET","BUY","BOTH","0E-8","14.18600000","9.67000000","9.67000000","137.17862000","0E-8","FILLED","android_ZWY9XVZRkEYSMOHdThmg","GTC","0E-8","0E-8","Contract Price","false","2024-01-10 20:33:20"
