seriesId,side,quantity,entryPrice,notional,stopLoss,takeProfit,exitPrice,pnl,feeRoundTrip,status,outcome,fillTime,exitTime
0,buy,15860.89990780852,1008.77,16000000,968.4191999999999,1170.1732,1170.1732,2554712.32000000,5287.68000000,closed,tp,1759276801337,1759276801337
0,sell,19826.12488476065,968.4191999999999,19200000,1008.77,807.016,968.4191999999999,-5875.20000000,5875.20000000,canceled,,,
0,buy,24782.656105950813,1008.77,25000000,968.4191999999999,1170.1732,1008.77,-7650.00000000,7650.00000000,canceled,,,
0,sell,30978.320132438515,968.4191999999999,30000000,1008.77,807.016,968.4191999999999,-9180.00000000,9180.00000000,canceled,,,
1,buy,13672.993274596434,1170.19,16000000.000000002,1123.3824,1357.4204,1170.19,-4896.00000000,4896.00000000,open,,1759517306318,
1,sell,17091.241593245544,1123.3824,19200000.000000004,1170.19,936.1519999999999,1123.3824,-5875.20000000,5875.20000000,pending,,,
1,buy,21364.051991556928,1170.19,25000000.000000004,1123.3824,1357.4204,1170.19,-7650.00000000,7650.00000000,pending,,,
1,sell,26705.06498944616,1123.3824,30000000,1170.19,936.1519999999999,1123.3824,-9180.00000000,9180.00000000,pending,,,
