"Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Buyer","Maker","Trade Id","Order Id"
"11207629","2025-01-03 11:18:20","BTCUSDT","SELL","BOTH","96506.00000000","0.05400000","5211.32400000","-2.60566200 USDT","4.41720000","false","false","5799066019","536293936427"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28700000","3.54000000","100.13598000","-0.05006799 USDT","0.18618936","false","false","86845117","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28800000","0.59000000","16.68992000","-0.00834496 USDT","0.03162156","false","false","86845115","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28200000","0.59000000","16.68638000","-0.00834319 USDT","0.02808156","false","false","86845129","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28300000","7.74000000","218.91042000","-0.10945521 USDT","0.37613199","false","false","86845126","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28200000","13.50000000","381.80700000","-0.19090350 USDT","0.64254417","false","false","86845128","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28500000","13.50000000","381.84750000","-0.19092375 USDT","0.68304417","false","false","86845119","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.29100000","1.44000000","40.73904000","-0.02036951 USDT","0.08149804","false","false","86845108","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28600000","3.54000000","100.13244000","-0.05006622 USDT","0.18264936","false","false","86845118","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.29100000","6.56000000","185.58896000","-0.09279448 USDT","0.37126887","false","false","86845109","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28400000","6.63000000","187.52292000","-0.09376146 USDT","0.32882058","false","false","86845122","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28400000","7.74000000","218.91816000","-0.10945908 USDT","0.38387199","false","false","86845123","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28200000","21.83000000","617.39606000","-0.30869803 USDT","1.03901773","false","false","86845130","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28900000","7.68000000","217.25952000","-0.10862976 USDT","0.41929624","false","false","86845114","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.29100000","6.56000000","185.58896000","-0.09279448 USDT","0.37126887","false","false","86845107","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28100000","4.76000000","134.61756000","-0.06730878 USDT","0.22179631","false","false","86845131","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28300000","0.59000000","16.68697000","-0.00834348 USDT","0.02867156","false","false","86845124","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.29100000","28.99000000","820.15609000","-0.41007804 USDT","1.64071412","false","false","86845106","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.29000000","0.25000000","7.07250000","-0.00353625 USDT","0.01389896","false","false","86845112","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28500000","0.59000000","16.68815000","-0.00834407 USDT","0.02985156","false","false","86845120","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28500000","7.74000000","218.92590000","-0.10946295 USDT","0.39161199","false","false","86845121","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28800000","13.50000000","381.88800000","-0.19094400 USDT","0.72354417","false","false","86845116","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28300000","3.53000000","99.83899000","-0.04991949 USDT","0.17154340","false","false","86845125","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.29100000","6.56000000","185.58896000","-0.09279448 USDT","0.37126887","false","false","86845110","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.29000000","0.22000000","6.22380000","-0.00311190 USDT","0.01223109","false","false","86845113","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.28300000","7.08000000","200.24364000","-0.10012182 USDT","0.34405872","false","false","86845127","2267288822"
"11207629","2025-01-03 11:18:25","GMXUSDT","SELL","BOTH","28.29100000","1.77000000","50.07507000","-0.02503753 USDT","0.10017468","false","false","86845111","2267288822"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.29400000","0.40000000","11.31760000","-0.00565880 USDT","0E-8","true","false","86845159","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28000000","0.40000000","11.31200000","-0.00565600 USDT","0E-8","true","false","86845141","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28500000","0.40000000","11.31400000","-0.00565700 USDT","0E-8","true","false","86845148","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.29900000","8.32000000","235.44768000","-0.11772384 USDT","0E-8","true","false","86845166","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.30100000","0.59000000","16.69759000","-0.00834879 USDT","0E-8","true","false","86845171","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.29500000","0.59000000","16.69405000","-0.00834702 USDT","0E-8","true","false","86845160","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.29200000","0.59000000","16.69228000","-0.00834614 USDT","0E-8","true","false","86845158","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.29800000","0.59000000","16.69582000","-0.00834791 USDT","0E-8","true","false","86845165","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28400000","18.86000000","533.43624000","-0.26671812 USDT","0E-8","true","false","86845145","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28600000","0.59000000","16.68874000","-0.00834437 USDT","0E-8","true","false","86845150","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.29000000","13.50000000","381.91500000","-0.19095750 USDT","0E-8","true","false","86845157","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.29600000","0.25000000","7.07400000","-0.00353700 USDT","0E-8","true","false","86845164","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28700000","5.92000000","167.45904000","-0.08372952 USDT","0E-8","true","false","86845153","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.30100000","17.67000000","500.07867000","-0.25003933 USDT","0E-8","true","false","86845173","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.30000000","24.03000000","680.04900000","-0.34002450 USDT","0E-8","true","false","86845169","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28900000","0.59000000","16.69051000","-0.00834525 USDT","0E-8","true","false","86845156","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28000000","0.40000000","11.31200000","-0.00565600 USDT","0E-8","true","false","86845140","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28600000","5.92000000","167.45312000","-0.08372656 USDT","0E-8","true","false","86845151","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.30000000","0.25000000","7.07500000","-0.00353750 USDT","0E-8","true","false","86845167","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28400000","1.78000000","50.34552000","-0.02517276 USDT","0E-8","true","false","86845146","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.30100000","5.63000000","159.33463000","-0.07966731 USDT","0E-8","true","false","86845174","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28200000","1.60000000","45.25120000","-0.02262560 USDT","0E-8","true","false","86845142","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28800000","5.92000000","167.46496000","-0.08373248 USDT","0E-8","true","false","86845155","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.29500000","0.22000000","6.22490000","-0.00311245 USDT","0E-8","true","false","86845163","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.30000000","13.50000000","382.05000000","-0.19102500 USDT","0E-8","true","false","86845168","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.30000000","17.67000000","500.06100000","-0.25003050 USDT","0E-8","true","false","86845170","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.29500000","21.83000000","617.67985000","-0.30883992 USDT","0E-8","true","false","86845162","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.29500000","13.50000000","381.98250000","-0.19099125 USDT","0E-8","true","false","86845161","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28400000","19.16000000","541.92144000","-0.27096072 USDT","0E-8","true","false","86845144","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.30100000","0.59000000","16.69759000","-0.00834879 USDT","0E-8","true","false","86845172","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28500000","2.92000000","82.59220000","-0.04129610 USDT","0E-8","true","false","86845149","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28700000","10.00000000","282.87000000","-0.14143500 USDT","0E-8","true","false","86845152","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28400000","1.78000000","50.34552000","-0.02517276 USDT","0E-8","true","false","86845147","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28000000","0.20000000","5.65600000","-0.00282800 USDT","0E-8","true","false","86845139","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28800000","0.25000000","7.07200000","-0.00353600 USDT","0E-8","true","false","86845154","2267289391"
"11207629","2025-01-03 11:18:42","GMXUSDT","BUY","BOTH","28.28200000","3.40000000","96.15880000","-0.04807940 USDT","0E-8","true","false","86845143","2267289391"
"11207629","2025-01-03 11:20:21","GMXUSDT","BUY","BOTH","28.32900000","5.66000000","160.34214000","-0.08017107 USDT","0E-8","true","false","86845302","2267292292"
"11207629","2025-01-03 11:20:21","GMXUSDT","BUY","BOTH","28.32900000","1.71000000","48.44259000","-0.02422129 USDT","0E-8","true","false","86845301","2267292292"
"11207629","2025-01-03 11:29:42","GMXUSDT","BUY","BOTH","28.37200000","5.00000000","141.86000000","-0.07093000 USDT","0E-8","true","false","86846176","2267310459"
"11207629","2025-01-03 11:33:16","GMXUSDT","BUY","BOTH","28.41300000","1.77000000","50.29101000","-0.02514550 USDT","0E-8","true","false","86846738","2267318908"
"11207629","2025-01-03 11:33:16","GMXUSDT","BUY","BOTH","28.41300000","3.39000000","96.32007000","-0.04816003 USDT","0E-8","true","false","86846739","2267318908"
"11207629","2025-01-03 12:12:07","GMXUSDT","BUY","BOTH","28.53400000","0.20000000","5.70680000","-0.00285340 USDT","0E-8","true","false","86850061","2267395035"
"11207629","2025-01-03 12:12:07","GMXUSDT","BUY","BOTH","28.53300000","3.53000000","100.72149000","-0.05036074 USDT","0E-8","true","false","86850059","2267395035"
"11207629","2025-01-03 12:12:07","GMXUSDT","BUY","BOTH","28.53400000","0.19000000","5.42146000","-0.00271073 USDT","0E-8","true","false","86850060","2267395035"
"11207629","2025-01-03 12:12:07","GMXUSDT","BUY","BOTH","28.53500000","16.86000000","481.10010000","-0.24055005 USDT","0E-8","true","false","86850062","2267395035"
"11207629","2025-01-03 12:32:25","GMXUSDT","BUY","BOTH","28.64400000","0.64000000","18.33216000","-0.00916608 USDT","0E-8","true","false","86852019","2267435136"
"11207629","2025-01-03 12:32:25","GMXUSDT","BUY","BOTH","28.64400000","0.85000000","24.34740000","-0.01217370 USDT","0E-8","true","false","86852017","2267435136"
"11207629","2025-01-03 12:32:25","GMXUSDT","BUY","BOTH","28.64900000","0.58000000","16.61642000","-0.00830821 USDT","0E-8","true","false","86852022","2267435136"
"11207629","2025-01-03 12:32:25","GMXUSDT","BUY","BOTH","28.65000000","0.25000000","7.16250000","-0.00358125 USDT","0E-8","true","false","86852023","2267435136"
"11207629","2025-01-03 12:32:25","GMXUSDT","BUY","BOTH","28.64400000","1.07000000","30.64908000","-0.01532454 USDT","0E-8","true","false","86852018","2267435136"
"11207629","2025-01-03 12:32:25","GMXUSDT","BUY","BOTH","28.65000000","4.66000000","133.50900000","-0.06675449 USDT","0E-8","true","false","86852024","2267435136"
"11207629","2025-01-03 12:32:25","GMXUSDT","BUY","BOTH","28.64800000","10.58000000","303.09584000","-0.15154792 USDT","0E-8","true","false","86852021","2267435136"
"11207629","2025-01-03 12:32:25","GMXUSDT","BUY","BOTH","28.64400000","0.64000000","18.33216000","-0.00916608 USDT","0E-8","true","false","86852020","2267435136"
"11207629","2025-01-03 14:16:09","GMXUSDT","BUY","BOTH","28.69900000","1.59000000","45.63141000","-0.02281570 USDT","0E-8","true","false","86858984","2267655567"
"11207629","2025-01-03 14:16:09","GMXUSDT","BUY","BOTH","28.69900000","1.31000000","37.59569000","-0.01879784 USDT","0E-8","true","false","86858983","2267655567"
"11207629","2025-01-03 14:16:09","GMXUSDT","BUY","BOTH","28.69900000","5.56000000","159.56644000","-0.07978322 USDT","0E-8","true","false","86858985","2267655567"
"11207629","2025-01-03 14:44:52","GMXUSDT","BUY","BOTH","28.78700000","4.51000000","129.82937000","-0.06491468 USDT","0E-8","true","false","86861819","2267754821"
"11207629","2025-01-03 14:44:52","GMXUSDT","BUY","BOTH","28.78600000","0.58000000","16.69588000","-0.00834794 USDT","0E-8","true","false","86861818","2267754821"
"11207629","2025-01-03 14:44:52","GMXUSDT","BUY","BOTH","28.78800000","3.47000000","99.89436000","-0.04994718 USDT","0E-8","true","false","86861820","2267754821"
"11207629","2025-01-03 14:44:52","GMXUSDT","BUY","BOTH","28.78300000","0.58000000","16.69414000","-0.00834707 USDT","0E-8","true","false","86861815","2267754821"
"11207629","2025-01-03 14:44:52","GMXUSDT","BUY","BOTH","28.78800000","4.17000000","120.04596000","-0.06002298 USDT","0E-8","true","false","86861821","2267754821"
"11207629","2025-01-03 14:44:52","GMXUSDT","BUY","BOTH","28.78300000","0.51000000","14.67933000","-0.00733966 USDT","0E-8","true","false","86861814","2267754821"
"11207629","2025-01-03 14:44:52","GMXUSDT","BUY","BOTH","28.78300000","1.77000000","50.94591000","-0.02547295 USDT","0E-8","true","false","86861816","2267754821"
"11207629","2025-01-03 14:44:52","GMXUSDT","BUY","BOTH","28.78400000","0.25000000","7.19600000","-0.00359800 USDT","0E-8","true","false","86861817","2267754821"
"11207629","2025-01-03 15:25:43","GMXUSDT","BUY","BOTH","28.87400000","0.70000000","20.21180000","-0.01010589 USDT","0E-8","true","false","86864789","2267909789"
"11207629","2025-01-03 15:25:43","GMXUSDT","BUY","BOTH","28.87400000","0.19000000","5.48606000","-0.00274303 USDT","0E-8","true","false","86864787","2267909789"
"11207629","2025-01-03 15:25:43","GMXUSDT","BUY","BOTH","28.87400000","1.59000000","45.90966000","-0.02295483 USDT","0E-8","true","false","86864788","2267909789"
"11207629","2025-01-03 15:25:43","GMXUSDT","BUY","BOTH","28.87400000","17.33000000","500.38642000","-0.25019321 USDT","0E-8","true","false","86864790","2267909789"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.08100000","8.76000000","254.74956000","-0.12737478 USDT","0E-8","true","false","86866281","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.08100000","0.21000000","6.10701000","-0.00305350 USDT","0E-8","true","false","86866282","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.07900000","0.39000000","11.34081000","-0.00567040 USDT","0E-8","true","false","86866276","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.08000000","6.59000000","191.63720000","-0.09581860 USDT","0E-8","true","false","86866277","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.07600000","0.19000000","5.52444000","-0.00276222 USDT","0E-8","true","false","86866274","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.08000000","1.60000000","46.52800000","-0.02326400 USDT","0E-8","true","false","86866278","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.08000000","0.25000000","7.27000000","-0.00363500 USDT","0E-8","true","false","86866280","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.08200000","1.01000000","29.37282000","-0.01468641 USDT","0E-8","true","false","86866284","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.08500000","11.87000000","345.23895000","-0.17261947 USDT","0E-8","true","false","86866286","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.07800000","1.62000000","47.10636000","-0.02355318 USDT","0E-8","true","false","86866275","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.08200000","0.57000000","16.57674000","-0.00828837 USDT","0E-8","true","false","86866285","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.08200000","0.22000000","6.39804000","-0.00319902 USDT","0E-8","true","false","86866283","2267965297"
"11207629","2025-01-03 15:45:29","GMXUSDT","BUY","BOTH","29.08000000","0.21000000","6.10680000","-0.00305340 USDT","0E-8","true","false","86866279","2267965297"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.19700000","0.18000000","5.25546000","-0.00262773 USDT","0.13110311","false","false","86869075","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18100000","3.33000000","97.17273000","-0.04858636 USDT","2.37212769","false","false","86869104","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.17800000","13.50000000","393.90300000","-0.19695150 USDT","9.57623387","false","false","86869107","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.17800000","0.57000000","16.63146000","-0.00831573 USDT","0.40432987","false","false","86869109","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18700000","0.24000000","7.00488000","-0.00350244 USDT","0.17240415","false","false","86869090","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.17600000","17.14000000","500.07664000","-0.25003831 USDT","12.12399027","false","false","86869118","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18400000","13.50000000","393.98400000","-0.19699200 USDT","9.65723387","false","false","86869096","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.17700000","8.46000000","246.83742000","-0.12341871 USDT","5.99264656","false","false","86869114","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18400000","0.57000000","16.63488000","-0.00831744 USDT","0.40774987","false","false","86869095","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.19700000","1.24000000","36.20428000","-0.01810214 USDT","0.90315481","false","false","86869077","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.17700000","17.14000000","500.09378000","-0.25004689 USDT","12.14113027","false","false","86869111","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.19700000","0.94000000","27.44518000","-0.01372259 USDT","0.68464961","false","false","86869073","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18500000","3.33000000","97.18605000","-0.04859302 USDT","2.38544769","false","false","86869093","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.19500000","0.77000000","22.48015000","-0.01124007 USDT","0.55929000","false","false","86869079","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18700000","3.33000000","97.19271000","-0.04859635 USDT","2.39210769","false","false","86869092","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18300000","3.33000000","97.17939000","-0.04858969 USDT","2.37878769","false","false","86869099","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.19700000","1.22000000","35.62034000","-0.01781017 USDT","0.88858780","false","false","86869074","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18100000","10.00000000","291.81000000","-0.14590500 USDT","7.12350657","false","false","86869103","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.17700000","17.14000000","500.09378000","-0.25004689 USDT","12.14113027","false","false","86869113","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.17800000","0.57000000","16.63146000","-0.00831573 USDT","0.40432987","false","false","86869106","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.17700000","17.14000000","500.09378000","-0.25004689 USDT","12.14113027","false","false","86869112","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.19300000","0.57000000","16.64001000","-0.00832000 USDT","0.41287987","false","false","86869081","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.17600000","4.96000000","144.71296000","-0.07235648 USDT","3.50845926","false","false","86869116","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18100000","13.50000000","393.94350000","-0.19697175 USDT","9.61673387","false","false","86869102","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.17900000","17.14000000","500.12806000","-0.25006403 USDT","12.17541027","false","false","86869105","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18400000","0.21000000","6.12864000","-0.00306432 USDT","0.15022363","false","false","86869097","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18700000","0.57000000","16.63659000","-0.00831829 USDT","0.40945987","false","false","86869091","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.19300000","0.77000000","22.47861000","-0.01123930 USDT","0.55775000","false","false","86869080","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.18200000","58.25000000","1699.85150000","-0.84992575 USDT","41.55267581","false","false","86869100","2268043023"
"11207629","2025-01-03 16:09:53","GMXUSDT","SELL","BOTH","29.19000000","0.57000000","16.63830000","-0.00831915 USDT","0.41116987","false","false","86869086","2268043023"
