"streak_rank","streak_length","window_role","position_seq","position_symbol","position_open_utc","position_close_utc","position_realized","position_fee","position_pnl","position_outcome","position_n_fills","position_order_ids","Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Buyer","Maker","Trade Id","Order Id"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096952","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096942","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096965","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096966","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096943","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096958","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096951","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096946","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096956","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096961","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096957","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096963","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096948","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096962","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096959","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096940","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096964","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096945","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096954","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096950","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096944","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.00800000","389.00400000","-0.19450200 USDT","0E-8","false","false","4580096937","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096953","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:34:21","BTCUSDT","SELL","BOTH","48625.50000000","0.01000000","486.25500000","-0.24312750 USDT","0E-8","false","false","4580096960","263216464610"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:36:20","BTCUSDT","SELL","BOTH","48604.60000000","0.00400000","194.41840000","-0.09720920 USDT","0E-8","false","false","4580109969","263217882408"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:36:20","BTCUSDT","SELL","BOTH","48604.70000000","0.02100000","1020.69870000","-0.51034935 USDT","0E-8","false","false","4580109968","263217882408"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:36:56","BTCUSDT","SELL","BOTH","48582.50000000","0.00400000","194.33000000","-0.09716500 USDT","0E-8","false","false","4580113849","263218275680"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:36:56","BTCUSDT","SELL","BOTH","48582.50000000","0.01600000","777.32000000","-0.38866000 USDT","0E-8","false","false","4580113850","263218275680"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:37:03","BTCUSDT","SELL","BOTH","48560.90000000","0.00900000","437.04810000","-0.21852405 USDT","0E-8","false","false","4580114869","263218358159"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:37:03","BTCUSDT","SELL","BOTH","48560.90000000","0.00600000","291.36540000","-0.14568270 USDT","0E-8","false","false","4580114870","263218358159"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 00:51:41","BTCUSDT","SELL","BOTH","48556.90000000","0.01300000","631.23970000","-0.31561984 USDT","0E-8","false","false","4580160577","263227504034"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 01:04:11","BTCUSDT","SELL","BOTH","48445.60000000","0.13200000","6394.81920000","-3.19740960 USDT","0E-8","false","false","4580196260","263234163835"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 01:16:19","BTCUSDT","SELL","BOTH","48429.00000000","0.02100000","1017.00900000","-0.50850450 USDT","0E-8","false","false","4580241414","263241577592"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 01:32:20","BTCUSDT","SELL","BOTH","48399.70000000","0.04300000","2081.18710000","-1.04059355 USDT","0E-8","false","false","4580275184","263251219244"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 01:32:39","BTCUSDT","SELL","BOTH","48394.20000000","0.06900000","3339.19980000","-1.66959990 USDT","0E-8","false","false","4580275910","263251420306"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 01:32:57","BTCUSDT","SELL","BOTH","48385.30000000","0.02600000","1258.01780000","-0.62900890 USDT","0E-8","false","false","4580276597","263251533562"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 02:20:04","BTCUSDT","SELL","BOTH","48338.10000000","0.07200000","3480.34320000","-1.74017160 USDT","0E-8","false","false","4580351013","263272730812"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 02:20:24","BTCUSDT","SELL","BOTH","48314.80000000","0.02300000","1111.24040000","-0.55562020 USDT","0E-8","false","false","4580353061","263272971216"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 02:20:24","BTCUSDT","SELL","BOTH","48314.80000000","0.00300000","144.94440000","-0.07247220 USDT","0E-8","false","false","4580353060","263272971216"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 02:27:30","BTCUSDT","SELL","BOTH","48307.20000000","0.05700000","2753.51040000","-1.37675520 USDT","0E-8","false","false","4580368118","263275795029"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 02:42:52","BTCUSDT","SELL","BOTH","48169.00000000","0.02700000","1300.56300000","-0.65028149 USDT","0E-8","false","false","4580418285","263283640339"
"2","29","PRE_WIN_BOUNDARY","1","BTCUSDT","2024-02-12 00:31:51","2024-02-12 14:23:34","399.08979982","-50.41484756","348.67495226","WIN","81","263214314339|263216464610|263217882408|263218275680|263218358159|263227504034|263234163835|263241577592|263251219244|263251420306|263251533562|263272730812|263272971216|263275795029|263283640339|263511361037|263602719349","11207629","2024-02-12 11:00:59","BTCUSDT","SELL","BOTH","47901.60000000","0.00600000","287.40960000","-0.14370480 USDT","0E-8","false","false","4581413602","263511361037"
