seriesId,side,quantity,entryPrice,notional,stopLoss,takeProfit,exitPrice,pnl,feeRoundTrip,status,outcome,fillTime,exitTime
0,buy,12031.63875375989,7.694,92571.4285714286,7.61706,7.9248199999999995,7.61706,-941.29905600,15.58477029,closed,sl,1780617600097,1780617600097
0,sell,16042.185005013185,7.61706,122194.28571428574,7.694,7.386240000000001,7.386240000000001,3682.49513143,20.36201143,closed,tp,1780617600097,1780617600097
0,buy,21389.580006684246,7.694,164571.42857142858,7.61706,7.9248199999999995,7.694,-27.84548572,27.84548572,canceled,,,
0,sell,28519.440008912323,7.61706,217234.2857142857,7.694,7.386240000000001,7.61706,-36.75604114,36.75604114,canceled,,,
1,buy,14417.930830841919,7.389,106534.09090909094,7.315110000000001,7.61067,7.315110000000001,-1083.27634943,17.93544034,closed,sl,1780630093891,1780630093891
1,sell,19223.90777445589,7.315110000000001,140625.00000000003,7.389,7.093440000000001,7.389,-1444.36846590,23.91392045,closed,sl,1780630093891,1780630093891
1,buy,25631.877032607852,7.389,189393.93939393942,7.315110000000001,7.61067,7.315110000000001,-1925.82462121,31.88522727,closed,sl,1780630093891,1780630093891
1,sell,34175.83604347713,7.315110000000001,250000.00000000003,7.389,7.093440000000001,7.093440000000001,7534.09848485,41.65909091,closed,tp,1780630093891,1780630093891
2,sell,14720.11628848253,7.094,104424.50495049507,7.1649400000000005,6.8811800000000005,7.1649400000000005,-1062.00201887,17.75696937,closed,sl,1780640471433,1780640471433
2,buy,19626.821717976705,7.1649400000000005,140625.00000000003,7.094,7.37776,7.094,-1416.00269183,23.67595916,closed,sl,1780640471433,1780640471433
2,sell,26169.09562396894,7.094,185643.56435643567,7.1649400000000005,6.8811800000000005,7.1649400000000005,-1888.00358910,31.56794554,closed,sl,1780640471433,1780640471433
2,buy,34892.12749862525,7.1649400000000005,250000,7.094,7.37776,7.094,-2517.33811881,42.09059406,closed,sl,1780640471433,1780640471433
3,sell,11664.050507280073,7.094,82744.77429864484,7.1649400000000005,6.8811800000000005,7.1649400000000005,-841.51816088,14.07041789,closed,sl,1780657581685,1780657581685
3,buy,15552.067343040097,7.1649400000000005,111429.62938884171,7.094,7.37776,7.094,-1122.02421451,18.76055719,closed,sl,1780657581685,1780657581685
3,sell,20736.08979072013,7.094,147101.8209753686,7.1649400000000005,6.8811800000000005,6.8811800000000005,4388.53834558,24.51628368,closed,tp,1780657581685,1780657581685
3,buy,27648.119720960167,7.1649400000000005,198097.11891349635,7.094,7.37776,7.1649400000000005,-33.51803252,33.51803252,canceled,,,
4,buy,15285.281665616949,6.882,105193.30842277584,6.81318,7.0884599999999995,6.81318,-1069.64279847,17.70971424,closed,sl,1780674022277,1780674022277
4,sell,20380.37555415593,6.81318,138855.1671180641,6.882,6.60672,6.882,-1426.19039797,23.61295233,closed,sl,1780674022277,1780674022277
4,buy,27173.83407220791,6.882,187010.32608493482,6.81318,7.0884599999999995,6.81318,-1901.58719729,31.48393644,closed,sl,1780674022277,1780674022277
4,sell,36231.77876294387,6.81318,246853.63043211392,6.882,6.60672,6.882,-2535.44959638,41.97858191,closed,sl,1780674022277,1780674022277
5,buy,5958.846507979462,6.883,41014.740514422636,6.81417,7.08949,7.08949,1223.39842592,7.04378951,closed,tp,1780675989331,1780675989331
5,sell,7945.128677305949,6.81417,54139.457479037876,6.883,6.60768,6.81417,-9.16039620,9.16039620,canceled,,,
5,buy,10593.5049030746,6.883,72915.09424786246,6.81417,7.08949,6.883,-12.33723394,12.33723394,canceled,,,
5,sell,14124.673204099463,6.81417,96247.92440717843,6.883,6.60768,6.81417,-16.28514880,16.28514880,canceled,,,
6,sell,7381.175365166065,7.091,52339.91451439256,7.16191,6.8782700000000006,6.8782700000000006,1561.47436060,8.72307483,closed,tp,1780678828455,1780678828455
6,buy,9841.567153554752,7.16191,70484.4182127153,7.091,7.374639999999999,7.16191,-11.92596356,11.92596356,canceled,,,
6,sell,13122.089538073003,7.091,93048.73691447567,7.16191,6.8782700000000006,7.091,-15.74384628,15.74384628,canceled,,,
6,buy,17496.119384097336,7.16191,125305.63237816055,7.091,7.374639999999999,7.16191,-21.20171300,21.20171300,canceled,,,
7,sell,9709.944139882102,6.879,66794.70573824897,6.9477899999999995,6.67263,6.67263,1992.70903290,11.13213925,closed,tp,1780684639234,1780684639234
7,buy,12946.592186509468,6.9477899999999995,89950.2037275086,6.879,7.154159999999999,6.9477899999999995,-15.21957448,15.21957448,canceled,,,
7,sell,17262.122915345957,6.879,118746.14353466484,6.9477899999999995,6.67263,6.879,-20.09184748,20.09184748,canceled,,,
7,buy,23016.16388712794,6.9477899999999995,159911.47329334862,6.879,7.154159999999999,6.9477899999999995,-27.05702128,27.05702128,canceled,,,
8,sell,12781.751076398234,6.669,85241.49792849981,6.73569,6.468929999999999,6.73569,-866.90995504,14.49497575,closed,sl,1780686258582,1780686258582
8,buy,17042.334768530978,6.73569,114791.88387704642,6.669,6.93576,6.669,-1155.87994006,19.32663435,closed,sl,1780686258582,1780686258582
8,sell,22723.11302470797,6.669,151540.44076177746,6.73569,6.468929999999999,6.73569,-1541.17325341,25.76884579,closed,sl,1780686258582,1780686258582
8,buy,30297.484032943954,6.73569,204074.46022586027,6.669,6.93576,6.93576,6026.57541894,35.04221153,closed,tp,1780686258582,1780686258582
9,sell,15053.265813823708,6.937,104424.50495049506,7.00637,6.72889,6.72889,3115.33155166,17.40359685,closed,tp,1780690533841,1780690533841
9,buy,20071.021085098277,7.00637,140625.00000000003,6.937,7.21448,7.00637,-23.79375000,23.79375000,canceled,,,
9,sell,26761.361446797702,6.937,185643.56435643567,7.00637,6.72889,6.937,-31.41089108,31.41089108,canceled,,,
9,buy,35681.81526239693,7.00637,250000,6.937,7.21448,7.00637,-42.30000000,42.30000000,canceled,,,
10,sell,15516.271166492581,6.73,104424.50495049507,6.797300000000001,6.5281,6.73,-17.66862624,17.66862624,open,,1780701576141,
10,buy,20688.36155532344,6.797300000000001,140625.00000000006,6.73,6.999200000000001,6.797300000000001,-23.79375000,23.79375000,pending,,,
10,sell,27584.482073764586,6.73,185643.56435643567,6.797300000000001,6.5281,6.73,-31.41089108,31.41089108,pending,,,
10,buy,36779.30943168611,6.797300000000001,250000.00000000003,6.73,6.999200000000001,6.797300000000001,-42.30000000,42.30000000,pending,,,
