seriesId,side,quantity,entryPrice,notional,stopLoss,takeProfit,exitPrice,pnl,feeRoundTrip,status,outcome,fillTime,exitTime
0,buy,16.84882205257221,1256.97,21178.46385542169,1251.94212,1272.05364,1251.94212,-88.29008471,3.57622929,closed,sl,1760054400025,1760054400025
0,sell,22.46509607009628,1251.94212,28125.000000000004,1256.97,1236.8584799999999,1256.97,-117.72011295,4.76830572,closed,sl,1760054400025,1760054400025
0,buy,29.953461426795037,1256.97,37650.60240963856,1251.94212,1272.05364,1272.05364,445.39852410,6.40870482,closed,tp,1760054400025,1760054400025
0,sell,39.93794856906004,1251.94212,49999.99999999999,1256.97,1236.8584799999999,1251.94212,-8.46000000,8.46000000,canceled,,,
1,buy,16.648819526772655,1272.07,21178.46385542169,1266.98172,1287.33484,1266.98172,-88.29008471,3.57622929,closed,sl,1760070649728,1760070649728
1,sell,22.198426035696873,1266.98172,28125.000000000004,1272.07,1251.71688,1272.07,-117.72011295,4.76830572,closed,sl,1760070649728,1760070649728
1,buy,29.597901380929162,1272.07,37650.60240963856,1266.98172,1287.33484,1266.98172,-156.96015060,6.35774096,closed,sl,1760070649728,1760070649728
1,sell,39.463868507905545,1266.98172,50000,1272.07,1251.71688,1272.07,-209.28020080,8.47698795,closed,sl,1760070649728,1760070649728
2,sell,16.515899940553336,1272.09,21009.711155378493,1277.1783599999999,1256.82492,1256.82492,248.58301980,3.53351406,closed,tp,1760080424671,1760080424671
2,buy,22.02119992073778,1277.1783599999999,28125.000000000004,1272.09,1292.4434399999998,1277.1783599999999,-4.75875000,4.75875000,canceled,,,
2,sell,29.361599894317038,1272.09,37350.59760956176,1277.1783599999999,1256.82492,1272.09,-6.31972112,6.31972112,canceled,,,
2,buy,39.14879985908938,1277.1783599999999,50000,1272.09,1292.4434399999998,1277.1783599999999,-8.46000000,8.46000000,canceled,,,
3,sell,16.716696362519787,1256.81,21009.711155378493,1261.8372399999998,1241.72828,1261.8372399999998,-87.60079743,3.56195281,closed,sl,1760088081034,1760088081034
3,buy,22.288928483359715,1261.8372399999998,28125.000000000004,1256.81,1276.9189599999997,1256.81,-116.80106325,4.74927042,closed,sl,1760088081034,1760088081034
3,sell,29.718571311146288,1256.81,37350.597609561766,1261.8372399999998,1241.72828,1261.8372399999998,-155.73475100,6.33236056,closed,sl,1760088081034,1760088081034
3,buy,39.62476174819504,1261.8372399999998,50000,1256.81,1276.9189599999997,1256.81,-207.64633466,8.44314741,closed,sl,1760088081034,1760088081034
4,buy,16.851101094383907,1256.8,21178.463855421694,1251.7728,1271.8816,1251.7728,-88.29008471,3.57622929,closed,sl,1760104113090,1760104113090
